+0.287950	-3.256062	+6.630124	+6.630182	-3.554776	-10.182653618073763
+0.289515	-3.271964	+6.646142	+6.646200	-3.570622	-10.140460742934385
+0.291080	-3.287800	+6.662178	+6.662236	-3.586402	-10.098374677744953
+0.292645	-3.303571	+6.678232	+6.678290	-3.602117	-10.056395061225965
+0.294210	-3.319276	+6.694303	+6.694361	-3.617766	-10.014521533264368
+0.295775	-3.334915	+6.710392	+6.710449	-3.633350	-9.972753734909308
+0.297340	-3.350489	+6.726499	+6.726556	-3.648869	-9.931091308368707
+0.298905	-3.365998	+6.742623	+6.742679	-3.664323	-9.889533897006448
+0.300469	-3.381442	+6.758764	+6.758820	-3.679713	-9.848081145338522
+0.302034	-3.396822	+6.774923	+6.774979	-3.695037	-9.806732699029784
+0.303599	-3.412136	+6.791099	+6.791155	-3.710297	-9.765488204890955
+0.305164	-3.427387	+6.807293	+6.807349	-3.725493	-9.724347310875094
+0.306729	-3.442572	+6.823504	+6.823559	-3.740625	-9.683309666073752
+0.308294	-3.457694	+6.839732	+6.839787	-3.755693	-9.642374920714138
+0.309859	-3.472752	+6.855977	+6.856033	-3.770697	-9.601542726156145
+0.311424	-3.487746	+6.872240	+6.872296	-3.785637	-9.56081273488908
+0.312989	-3.502676	+6.888521	+6.888576	-3.800514	-9.520184600527553
+0.314554	-3.517543	+6.904818	+6.904873	-3.815327	-9.479657977808639
+0.316119	-3.532347	+6.921133	+6.921187	-3.830078	-9.43923252258861
+0.317684	-3.547087	+6.937465	+6.937519	-3.844765	-9.398907891840247
+0.319249	-3.561764	+6.953814	+6.953868	-3.859390	-9.358683743649145
+0.320814	-3.576379	+6.970180	+6.970234	-3.873951	-9.318559737209883
+0.322379	-3.590930	+6.986563	+6.986617	-3.888450	-9.27853553282404
+0.323944	-3.605419	+7.002963	+7.003017	-3.902887	-9.238610791896223
+0.325509	-3.619846	+7.019381	+7.019434	-3.917262	-9.198785176930937
+0.327074	-3.634211	+7.035815	+7.035869	-3.931574	-9.159058351529474
+0.328638	-3.648513	+7.052267	+7.052320	-3.945825	-9.119429980387213
+0.330203	-3.662753	+7.068735	+7.068788	-3.960013	-9.079899729289645
+0.331768	-3.676932	+7.085220	+7.085273	-3.974141	-9.040467265109823
+0.333333	-3.691049	+7.101723	+7.101775	-3.988206	-9.001132255805237
+0.334898	-3.705105	+7.118242	+7.118294	-4.002211	-8.961894370413841
+0.336463	-3.719099	+7.134778	+7.134830	-4.016154	-8.922753279052074
+0.338028	-3.733032	+7.151331	+7.151383	-4.030036	-8.883708652911727
+0.339593	-3.746904	+7.167900	+7.167952	-4.043857	-8.844760164255694
+0.341158	-3.760715	+7.184487	+7.184539	-4.057618	-8.805907486415421
+0.342723	-3.774465	+7.201090	+7.201142	-4.071318	-8.76715029378848
+0.344288	-3.788155	+7.217710	+7.217761	-4.084957	-8.72848826183504
+0.345853	-3.801785	+7.234346	+7.234398	-4.098537	-8.689921067075154
+0.347418	-3.815354	+7.251000	+7.251051	-4.112056	-8.651448387084804
+0.348983	-3.828863	+7.267670	+7.267721	-4.125515	-8.61306990049361
+0.350548	-3.842312	+7.284356	+7.284407	-4.138914	-8.574785286982012
+0.352113	-3.855701	+7.301059	+7.301110	-4.152254	-8.536594227277144
+0.353678	-3.869030	+7.317779	+7.317829	-4.165534	-8.498496403150565
+0.355243	-3.882300	+7.334515	+7.334565	-4.178755	-8.460491497415994
+0.356808	-3.895511	+7.351268	+7.351318	-4.191916	-8.422579193925754
+0.358372	-3.908662	+7.368037	+7.368087	-4.205019	-8.384759177566952
+0.359937	-3.921754	+7.384822	+7.384872	-4.218062	-8.347031134259625
+0.361502	-3.934787	+7.401624	+7.401674	-4.231047	-8.309394750953338
+0.363067	-3.947762	+7.418442	+7.418492	-4.243973	-8.271849715623926
+0.364632	-3.960677	+7.435277	+7.435326	-4.256840	-8.234395717271495
+0.366197	-3.973534	+7.452128	+7.452177	-4.269649	-8.197032445917314
+0.367762	-3.986333	+7.468995	+7.469044	-4.282400	-8.159759592599551
+0.369327	-3.999073	+7.485878	+7.485927	-4.295093	-8.12257684937143
+0.370892	-4.011756	+7.502778	+7.502827	-4.307727	-8.085483909299246
+0.372457	-4.024380	+7.519693	+7.519742	-4.320304	-8.048480466457962
+0.374022	-4.036947	+7.536625	+7.536674	-4.332823	-8.011566215928658
+0.375587	-4.049455	+7.553573	+7.553622	-4.345285	-7.974740853795984
+0.377152	-4.061907	+7.570537	+7.570586	-4.357689	-7.938004077145306
+0.378717	-4.074301	+7.587517	+7.587565	-4.370036	-7.901355584059743
+0.380282	-4.086637	+7.604514	+7.604561	-4.382326	-7.864795073617319
+0.381847	-4.098916	+7.621526	+7.621573	-4.394559	-7.828322245887845
+0.383412	-4.111139	+7.638554	+7.638601	-4.406735	-7.791936801931217
+0.384977	-4.123304	+7.655598	+7.655645	-4.418854	-7.755638443793441
+0.386541	-4.135413	+7.672657	+7.672705	-4.430916	-7.719426874503514
